Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
14,Thursday,13,work_flow_1,File_8,0.0,0
12,Friday,5,work_flow_1,File_10,0.0,0
3,Saturday,9,work_flow_0,File_0,0.0329387758006,1
14,Sunday,5,work_flow_3,File_19,0.0,0
13,Thursday,9,work_flow_3,File_18,0.0173229376077,1
7,Friday,21,work_flow_1,File_11,0.0,0
7,Wednesday,5,work_flow_3,File_21,0.00172210548292,1
6,Sunday,9,work_flow_1,File_9,0.0,0
14,Saturday,17,work_flow_4,File_29,0.183303094011,1
15,Saturday,9,work_flow_3,File_21,0.00289705304087,1
1,Friday,13,work_flow_2,File_13,0.053075548988,2
3,Friday,13,work_flow_1,File_10,0.0,0
14,Sunday,17,work_flow_1,File_9,0.0,0
7,Monday,9,work_flow_2,File_17,0.00189114230118,1
4,Saturday,13,work_flow_1,File_6,0.0,0
7,Sunday,13,work_flow_0,File_3,0.0798731601663,1
12,Wednesday,1,work_flow_0,File_1,0.0736109657932,1
5,Saturday,17,work_flow_4,File_29,0.152050381435,1
10,Saturday,9,work_flow_4,File_26,0.497568449819,2
9,Saturday,13,work_flow_1,File_6,0.0251977441619,1
6,Saturday,1,work_flow_4,File_25,0.102960679105,1
4,Wednesday,13,work_flow_2,File_12,0.0,0
3,Wednesday,9,work_flow_3,File_23,0.0,0
4,Sunday,13,work_flow_2,File_15,0.0,0
13,Tuesday,13,work_flow_1,File_11,0.0,0
2,Thursday,21,work_flow_2,File_13,0.0854312956836,1
4,Friday,1,work_flow_0,File_4,0.07547957711,2
2,Thursday,21,work_flow_4,File_28,0.0755038586374,1
3,Wednesday,9,work_flow_1,File_9,0.0,0
12,Sunday,21,work_flow_1,File_11,0.0,0
9,Friday,5,work_flow_3,File_19,0.0,0
13,Thursday,13,work_flow_2,File_14,0.0556361758747,1
8,Friday,21,work_flow_0,File_1,0.135399390584,3
1,Tuesday,17,work_flow_3,File_18,0.0,0
9,Wednesday,1,work_flow_2,File_13,0.0,0
12,Friday,13,work_flow_0,File_3,0.15943631566,3
1,Friday,13,work_flow_3,File_20,0.0186786475083,1
6,Thursday,9,work_flow_0,File_5,0.0975074964642,1
13,Saturday,9,work_flow_3,File_18,0.00241285248943,1
8,Wednesday,9,work_flow_1,File_11,0.0,0
2,Monday,5,work_flow_1,File_7,0.161245785081,2
3,Wednesday,1,work_flow_3,File_20,0.0,0
7,Monday,1,work_flow_4,File_25,0.169592835404,2
13,Tuesday,13,work_flow_1,File_6,0.0252348560663,1
11,Friday,1,work_flow_1,File_10,0.0,0
14,Sunday,13,work_flow_4,File_28,0.33127243197,2
14,Thursday,17,work_flow_0,File_3,0.160103567015,2
8,Tuesday,5,work_flow_0,File_1,0.0740732496364,2
3,Wednesday,5,work_flow_3,File_19,0.00218886991204,1
15,Friday,1,work_flow_0,File_1,0.0678275604725,2
2,Sunday,17,work_flow_2,File_12,0.0,0
3,Friday,17,work_flow_1,File_8,0.0,0
2,Friday,9,work_flow_2,File_16,0.0,0
14,Tuesday,17,work_flow_1,File_9,0.0,0
2,Wednesday,13,work_flow_0,File_4,0.159866662994,2
14,Thursday,21,work_flow_2,File_14,0.150152372617,2
6,Sunday,17,work_flow_0,File_1,0.0790268137917,1
3,Thursday,17,work_flow_2,File_13,0.149952372515,2
7,Thursday,21,work_flow_3,File_23,0.0,0
6,Sunday,17,work_flow_3,File_22,0.0,0
1,Tuesday,5,work_flow_2,File_12,0.000930935607919,1
4,Monday,21,work_flow_0,File_0,0.142217662535,2
13,Wednesday,17,work_flow_3,File_20,0.00447352633821,1
1,Saturday,5,work_flow_4,File_24,0.177806423036,1
15,Wednesday,17,work_flow_1,File_8,0.0,0
7,Monday,9,work_flow_2,File_13,0.00228167884545,1
15,Tuesday,1,work_flow_0,File_0,0.0765745965129,3
10,Wednesday,5,work_flow_2,File_12,0.0,0
6,Sunday,17,work_flow_4,File_25,0.137318925282,1
11,Monday,1,work_flow_3,File_22,0.0,0
12,Friday,1,work_flow_4,File_28,0.0772465564874,2
15,Thursday,1,work_flow_4,File_26,0.0703422579794,1
11,Tuesday,1,work_flow_3,File_22,0.00258121431696,1
15,Sunday,21,work_flow_2,File_14,0.0,0
14,Thursday,1,work_flow_1,File_10,0.0,0
3,Tuesday,21,work_flow_1,File_11,0.0,0
4,Monday,13,work_flow_2,File_14,0.0,0
3,Friday,21,work_flow_3,File_19,0.0,0
7,Sunday,9,work_flow_2,File_13,0.0,0
1,Wednesday,17,work_flow_2,File_12,0.00211131701633,1
13,Wednesday,17,work_flow_1,File_8,0.0,0
14,Saturday,17,work_flow_3,File_22,0.0,0
1,Tuesday,5,work_flow_2,File_13,0.0,0
10,Sunday,9,work_flow_4,File_29,0.499774465105,2
4,Saturday,9,work_flow_1,File_10,0.0,0
5,Thursday,13,work_flow_3,File_21,0.0,0
5,Wednesday,5,work_flow_4,File_28,0.0744308948269,1
7,Monday,1,work_flow_1,File_7,0.0392509554881,1
9,Sunday,9,work_flow_3,File_23,0.00273411976252,1
15,Sunday,21,work_flow_2,File_15,0.00275344499497,1
5,Wednesday,17,work_flow_1,File_11,0.0,0
7,Thursday,13,work_flow_1,File_9,0.0,0
3,Thursday,9,work_flow_2,File_13,0.0578219156154,1
13,Friday,13,work_flow_0,File_5,0.159632919236,3
8,Tuesday,21,work_flow_0,File_2,0.301190853953,3
2,Monday,13,work_flow_2,File_14,0.00222211165854,1
3,Sunday,13,work_flow_1,File_10,0.0227724888922,1
15,Saturday,21,work_flow_4,File_27,0.196024409594,2
11,Sunday,1,work_flow_4,File_28,0.202069278171,1
5,Monday,17,work_flow_2,File_16,0.00379831290601,1
15,Wednesday,13,work_flow_3,File_18,0.00345122318034,1
8,Sunday,9,work_flow_2,File_15,0.0,0
10,Friday,9,work_flow_4,File_28,0.112435926931,3
7,Saturday,1,work_flow_0,File_4,0.0575746076926,1
1,Friday,17,work_flow_2,File_16,0.140227662845,3
14,Friday,13,work_flow_3,File_20,0.0185140544858,1
11,Wednesday,9,work_flow_1,File_7,0.0,0
10,Monday,9,work_flow_2,File_13,0.0,0
3,Monday,9,work_flow_3,File_20,0.0,0
11,Sunday,9,work_flow_2,File_17,0.00218481502243,1
15,Friday,9,work_flow_1,File_9,0.0,0
3,Wednesday,13,work_flow_3,File_22,0.0,0
5,Monday,21,work_flow_0,File_4,0.139244033325,1
5,Thursday,5,work_flow_0,File_3,0.0742569021017,1
4,Thursday,21,work_flow_0,File_2,0.140691020989,2
4,Friday,1,work_flow_0,File_3,0.073603853218,2
5,Friday,17,work_flow_4,File_29,0.0771303973169,2
1,Saturday,5,work_flow_4,File_25,0.178164532762,1
1,Monday,17,work_flow_4,File_25,0.0723485188418,1
12,Sunday,17,work_flow_3,File_23,0.0,0
9,Tuesday,17,work_flow_1,File_11,0.0,0
13,Friday,5,work_flow_2,File_17,0.0,0
15,Thursday,17,work_flow_4,File_28,0.07052064337,1
9,Monday,9,work_flow_3,File_22,0.00318917459028,1
6,Saturday,17,work_flow_3,File_22,0.0,0
2,Tuesday,21,work_flow_0,File_3,0.29979692495,3
15,Saturday,13,work_flow_1,File_10,0.0229134657909,1
9,Wednesday,13,work_flow_1,File_10,0.0,0
8,Thursday,13,work_flow_0,File_1,0.160260448775,2
15,Thursday,21,work_flow_4,File_25,0.0736232550706,1
12,Friday,1,work_flow_3,File_23,0.0062272996544,1
2,Wednesday,1,work_flow_1,File_11,0.0,0
6,Monday,17,work_flow_4,File_26,0.0720821656114,1
1,Sunday,17,work_flow_1,File_9,0.0,0
8,Monday,1,work_flow_0,File_1,0.0327808168366,1
12,Tuesday,13,work_flow_1,File_8,0.0195647246742,1
10,Thursday,5,work_flow_1,File_7,0.0,0
7,Friday,17,work_flow_2,File_14,0.138622819756,3
7,Friday,1,work_flow_3,File_20,0.00898584550749,1
4,Friday,17,work_flow_3,File_20,0.0190214081339,1
15,Wednesday,1,work_flow_2,File_12,0.0,0
3,Wednesday,1,work_flow_1,File_8,0.0,0
12,Friday,13,work_flow_1,File_7,0.0,0
10,Friday,13,work_flow_1,File_10,0.0221013648031,1
9,Tuesday,17,work_flow_2,File_12,0.0,0
7,Friday,5,work_flow_3,File_20,0.0,0
11,Sunday,13,work_flow_1,File_8,0.0247862146517,1
8,Monday,21,work_flow_4,File_24,0.0749182550645,1
12,Sunday,5,work_flow_2,File_15,0.0,0
2,Thursday,13,work_flow_2,File_14,0.0532610411795,1
3,Saturday,17,work_flow_3,File_21,0.00319021578896,1
14,Monday,5,work_flow_3,File_23,0.0,0
3,Tuesday,9,work_flow_3,File_21,0.0,0
12,Wednesday,21,work_flow_0,File_2,0.141072003729,1
12,Monday,13,work_flow_4,File_25,0.0925823744195,1
11,Thursday,5,work_flow_3,File_20,0.0,0
8,Wednesday,13,work_flow_3,File_21,0.00382237990113,1
11,Wednesday,1,work_flow_4,File_28,0.0647779390361,1
3,Tuesday,1,work_flow_2,File_15,0.0,0
12,Monday,5,work_flow_0,File_2,0.0784900450678,1
1,Saturday,1,work_flow_1,File_8,0.0,0
8,Wednesday,17,work_flow_2,File_12,0.00213159445185,1
4,Tuesday,13,work_flow_2,File_14,0.0,0
10,Friday,17,work_flow_2,File_15,0.140292532392,3
6,Friday,5,work_flow_3,File_18,0.00911548937281,1
7,Wednesday,21,work_flow_4,File_26,0.0726866609727,1
9,Sunday,17,work_flow_2,File_14,0.00250454154711,1
6,Sunday,13,work_flow_0,File_3,0.0802627803586,1
9,Monday,13,work_flow_2,File_12,0.0,0
3,Friday,13,work_flow_4,File_27,0.097357008024,3
11,Tuesday,21,work_flow_0,File_0,0.297044637228,3
6,Saturday,21,work_flow_4,File_27,0.171937163849,1
5,Wednesday,13,work_flow_4,File_26,0.0916301000316,1
6,Friday,21,work_flow_4,File_24,0.0724043303282,2
8,Saturday,1,work_flow_1,File_9,0.0,0
3,Saturday,21,work_flow_0,File_3,0.0642060049554,1
10,Wednesday,9,work_flow_3,File_21,0.00341531273108,1
6,Monday,9,work_flow_4,File_25,0.116499709904,1
2,Saturday,1,work_flow_3,File_20,0.00479957958673,1
4,Thursday,5,work_flow_2,File_16,0.0,0
11,Sunday,9,work_flow_0,File_4,0.0348625191722,1
7,Tuesday,21,work_flow_4,File_24,0.0729389864242,2
9,Saturday,1,work_flow_2,File_13,0.193458718855,2
1,Friday,1,work_flow_4,File_27,0.0711102113513,2
1,Friday,1,work_flow_0,File_1,0.071711732055,2
4,Saturday,17,work_flow_0,File_0,0.0797323602902,1
7,Monday,5,work_flow_1,File_9,0.161167113993,2
12,Wednesday,5,work_flow_4,File_29,0.0733364028218,1
12,Tuesday,21,work_flow_3,File_21,0.0,0
13,Saturday,21,work_flow_4,File_29,0.192276455621,1
7,Friday,5,work_flow_0,File_5,0.0726121516274,2
8,Thursday,21,work_flow_1,File_9,0.0,0
11,Wednesday,13,work_flow_1,File_8,0.0,0
4,Sunday,21,work_flow_2,File_12,0.0,0
12,Saturday,13,work_flow_2,File_17,0.0,0
1,Tuesday,9,work_flow_0,File_5,0.0784295193314,2
2,Thursday,21,work_flow_4,File_25,0.070663601674,1
6,Wednesday,1,work_flow_3,File_19,0.0,0
11,Friday,9,work_flow_1,File_6,0.0,0
1,Tuesday,9,work_flow_2,File_15,0.0,0
8,Monday,9,work_flow_3,File_19,0.00325537307364,1
4,Wednesday,21,work_flow_1,File_10,0.0,0
8,Wednesday,13,work_flow_3,File_18,0.0,0
5,Friday,1,work_flow_1,File_9,0.0,0
12,Monday,9,work_flow_2,File_13,0.0,0
5,Saturday,9,work_flow_3,File_21,0.00349868771849,1
7,Wednesday,1,work_flow_0,File_2,0.0704645303146,1
12,Friday,13,work_flow_3,File_21,0.019481097333,1
2,Sunday,21,work_flow_3,File_23,0.0,0
1,Monday,1,work_flow_3,File_23,0.0,0
11,Monday,1,work_flow_3,File_19,0.00373138771809,1
6,Monday,5,work_flow_4,File_28,0.072248790209,1
15,Monday,5,work_flow_4,File_29,0.0703760009801,1
13,Tuesday,17,work_flow_1,File_7,0.0,0
8,Sunday,21,work_flow_3,File_22,0.0,0
9,Thursday,9,work_flow_4,File_25,0.11804137088,1
13,Saturday,21,work_flow_2,File_16,0.0,0
1,Sunday,21,work_flow_2,File_12,0.0,0
11,Friday,13,work_flow_2,File_17,0.0,0
9,Wednesday,1,work_flow_3,File_20,0.0,0
10,Thursday,1,work_flow_2,File_13,0.0,0
2,Saturday,1,work_flow_4,File_25,0.0887482207998,1
7,Tuesday,21,work_flow_1,File_9,0.0,0
9,Tuesday,1,work_flow_0,File_4,0.0793608460447,3
5,Wednesday,1,work_flow_0,File_4,0.0709206967377,1
15,Tuesday,13,work_flow_1,File_6,0.02616122685,1
3,Friday,21,work_flow_0,File_2,0.138172798778,3
10,Saturday,21,work_flow_0,File_3,0.064122654586,1
1,Friday,9,work_flow_1,File_11,0.0,0
3,Tuesday,17,work_flow_4,File_25,0.076773541834,2
8,Friday,17,work_flow_4,File_24,0.0728687971333,2
10,Tuesday,17,work_flow_4,File_25,0.0602570813558,1
15,Wednesday,5,work_flow_1,File_8,0.0,0
15,Saturday,5,work_flow_4,File_25,0.169028777541,1
10,Wednesday,1,work_flow_4,File_29,0.0721426064844,1
10,Thursday,21,work_flow_4,File_28,0.0714096704071,1
8,Sunday,21,work_flow_2,File_14,0.0,0
11,Thursday,1,work_flow_1,File_8,0.0,0
3,Thursday,9,work_flow_3,File_18,0.0,0
2,Sunday,1,work_flow_3,File_21,0.0,0
14,Monday,9,work_flow_0,File_0,0.0811851551224,1
7,Tuesday,17,work_flow_4,File_28,0.074515536998,2
2,Wednesday,13,work_flow_1,File_6,0.0,0
4,Monday,13,work_flow_1,File_11,1.00163154308,4
11,Monday,1,work_flow_2,File_15,0.0,0
6,Friday,1,work_flow_2,File_17,0.0405682379863,1
9,Tuesday,1,work_flow_4,File_25,0.0794197930481,3
4,Friday,1,work_flow_3,File_18,0.0,0
15,Saturday,13,work_flow_1,File_8,0.0253236213494,1
6,Thursday,13,work_flow_1,File_11,0.0209129841678,1
8,Friday,9,work_flow_2,File_14,0.0,0
4,Thursday,5,work_flow_4,File_25,0.0725161712151,1
15,Monday,1,work_flow_4,File_28,0.171802076369,2
10,Monday,21,work_flow_3,File_23,0.0,0
14,Monday,13,work_flow_1,File_10,0.999624070399,4
11,Thursday,1,work_flow_2,File_15,0.0,0
6,Tuesday,5,work_flow_3,File_23,0.0,0
15,Sunday,21,work_flow_3,File_21,0.0,0
14,Friday,21,work_flow_3,File_21,0.0,0
8,Sunday,21,work_flow_0,File_4,0.0634598402082,1
11,Monday,9,work_flow_3,File_22,0.0,0
8,Saturday,5,work_flow_1,File_9,0.0,0
4,Friday,17,work_flow_4,File_28,0.0765215736369,2
2,Wednesday,17,work_flow_0,File_1,0.160127654934,2
6,Thursday,17,work_flow_4,File_24,0.0671051300215,1
12,Wednesday,1,work_flow_1,File_10,0.0,0
7,Friday,1,work_flow_3,File_19,0.00843065919678,1
5,Tuesday,9,work_flow_0,File_0,0.0998911266202,3
9,Wednesday,1,work_flow_3,File_18,0.00340208270782,1
3,Saturday,17,work_flow_1,File_10,0.0,0
15,Wednesday,21,work_flow_0,File_3,0.140424564831,1
13,Sunday,21,work_flow_0,File_3,0.06542273058,1
6,Friday,1,work_flow_2,File_14,0.0399764965727,1
10,Saturday,9,work_flow_0,File_0,0.0323495862437,1
3,Friday,1,work_flow_1,File_6,0.0,0
7,Thursday,1,work_flow_3,File_23,0.0,0
8,Wednesday,9,work_flow_3,File_21,0.0,0
14,Wednesday,13,work_flow_2,File_14,0.0,0
10,Tuesday,9,work_flow_1,File_9,0.0,0
13,Sunday,17,work_flow_4,File_25,0.200406254903,2
11,Monday,17,work_flow_4,File_29,0.0678273969645,1
11,Monday,17,work_flow_0,File_3,0.158388696808,1
8,Friday,17,work_flow_4,File_25,0.0734245626204,2
13,Thursday,5,work_flow_2,File_14,0.0595750753224,1
12,Friday,9,work_flow_2,File_13,0.0745450238186,2
6,Thursday,9,work_flow_3,File_23,0.0166860979006,1
7,Friday,17,work_flow_4,File_29,0.0774766943329,2
9,Monday,5,work_flow_1,File_10,0.160262648034,2
5,Sunday,17,work_flow_1,File_11,0.0,0
15,Wednesday,13,work_flow_3,File_19,0.0,0
6,Wednesday,1,work_flow_1,File_6,0.0,0
11,Monday,13,work_flow_1,File_7,0.997760477517,4
12,Friday,13,work_flow_0,File_4,0.159512467714,3
12,Wednesday,13,work_flow_0,File_1,0.159672508941,2
7,Friday,9,work_flow_3,File_18,0.0166138347628,1
3,Thursday,1,work_flow_0,File_2,0.0761992578343,1
2,Friday,5,work_flow_2,File_15,0.0390430349625,1
5,Monday,17,work_flow_3,File_23,0.0,0
15,Monday,9,work_flow_1,File_11,0.159109601728,2
9,Saturday,5,work_flow_2,File_15,0.00209630082561,1
15,Friday,5,work_flow_4,File_28,0.0748512401204,2
15,Saturday,1,work_flow_3,File_20,0.00752328684935,1
15,Wednesday,9,work_flow_4,File_29,0.112296634354,1
15,Wednesday,5,work_flow_4,File_28,0.0715489084796,1
8,Tuesday,21,work_flow_3,File_21,0.0,0
5,Friday,9,work_flow_4,File_24,0.118848845511,3
9,Thursday,13,work_flow_4,File_28,0.0997388399491,1
10,Saturday,1,work_flow_0,File_4,0.0545078457308,1
12,Monday,9,work_flow_3,File_19,0.00346272159262,1
5,Saturday,5,work_flow_1,File_9,0.0,0
5,Monday,9,work_flow_1,File_7,0.160957883244,2
11,Monday,13,work_flow_2,File_14,0.0,0
14,Thursday,17,work_flow_3,File_22,0.0186454112218,1
10,Sunday,13,work_flow_2,File_17,0.00276742030246,1
8,Saturday,17,work_flow_4,File_24,0.19876210491,2
5,Friday,17,work_flow_3,File_23,0.0198488007499,1
15,Sunday,13,work_flow_0,File_5,0.0796409330021,1
1,Wednesday,13,work_flow_4,File_27,0.0947108269621,1
7,Tuesday,1,work_flow_1,File_6,0.121905373419,4
11,Wednesday,5,work_flow_3,File_20,0.0,0
4,Monday,21,work_flow_2,File_17,0.0,0
13,Friday,9,work_flow_2,File_13,0.0706071836998,2
2,Friday,13,work_flow_1,File_11,0.0611523915574,2
7,Thursday,9,work_flow_1,File_10,0.0,0
12,Friday,17,work_flow_3,File_19,0.0,0
2,Sunday,13,work_flow_3,File_22,0.0,0
1,Wednesday,13,work_flow_3,File_23,0.0,0
3,Thursday,13,work_flow_4,File_28,0.0923994458569,1
9,Sunday,21,work_flow_3,File_19,0.0,0
9,Thursday,5,work_flow_3,File_20,0.00779578185636,1
4,Saturday,1,work_flow_3,File_18,0.0,0
12,Tuesday,21,work_flow_1,File_10,0.0,0
3,Monday,21,work_flow_3,File_19,0.0,0
2,Wednesday,5,work_flow_3,File_19,0.0,0
14,Sunday,9,work_flow_0,File_4,0.0340102225787,1
13,Thursday,1,work_flow_2,File_14,0.0170167645143,1
9,Tuesday,1,work_flow_1,File_7,0.117162889635,4
15,Saturday,9,work_flow_1,File_7,0.0,0
14,Wednesday,5,work_flow_3,File_19,0.0,0
8,Wednesday,5,work_flow_2,File_14,0.0,0
13,Tuesday,21,work_flow_1,File_8,0.0,0
10,Monday,21,work_flow_0,File_2,0.139287113107,1
13,Saturday,9,work_flow_4,File_29,0.498868314709,2
4,Wednesday,5,work_flow_2,File_17,0.00249034128683,1
3,Monday,1,work_flow_1,File_10,0.0411330435271,1
6,Thursday,9,work_flow_2,File_14,0.0,0
11,Saturday,9,work_flow_2,File_13,0.0,0
14,Monday,21,work_flow_3,File_18,0.0,0
8,Friday,1,work_flow_1,File_10,0.0,0
3,Friday,9,work_flow_3,File_23,0.0179457337894,1
1,Wednesday,17,work_flow_3,File_18,0.0037790758169,1
6,Saturday,5,work_flow_2,File_13,0.00223241009686,1
9,Tuesday,5,work_flow_2,File_15,0.00180975425794,1
8,Friday,17,work_flow_2,File_14,0.183600629338,4
11,Sunday,9,work_flow_0,File_2,0.0348655596728,1
5,Thursday,17,work_flow_2,File_17,0.155731793604,2
5,Sunday,9,work_flow_4,File_29,0.496095091365,2
15,Tuesday,9,work_flow_2,File_12,0.0,0
4,Tuesday,21,work_flow_1,File_9,0.0,0
9,Monday,21,work_flow_1,File_11,0.321803348712,2
12,Thursday,13,work_flow_4,File_24,0.0975174365008,1
6,Sunday,13,work_flow_2,File_15,0.0,0
12,Tuesday,9,work_flow_0,File_1,0.0995854680553,3
9,Thursday,5,work_flow_2,File_13,0.0,0
13,Sunday,21,work_flow_4,File_25,0.156603823161,1
4,Sunday,21,work_flow_4,File_24,0.145877157733,1
8,Friday,13,work_flow_3,File_18,0.0208637997906,1
13,Friday,1,work_flow_1,File_6,0.0,0
8,Saturday,17,work_flow_3,File_19,0.00305126541862,1
12,Friday,17,work_flow_2,File_16,0.141146834047,3
14,Thursday,17,work_flow_2,File_12,0.158906058886,2
9,Saturday,1,work_flow_2,File_14,0.0789318443686,1
13,Saturday,21,work_flow_0,File_2,0.0665912191886,1
10,Wednesday,21,work_flow_2,File_14,0.0,0
12,Saturday,5,work_flow_0,File_4,0.0179431080525,1
9,Sunday,5,work_flow_1,File_8,0.0,0
12,Friday,9,work_flow_4,File_26,0.119960699587,3
11,Thursday,13,work_flow_1,File_7,0.0,0
7,Monday,21,work_flow_2,File_12,0.0,0
10,Friday,21,work_flow_0,File_1,0.137905086771,3
15,Friday,13,work_flow_3,File_22,0.0179180466169,1
15,Thursday,13,work_flow_0,File_5,0.160494058595,2
15,Friday,1,work_flow_3,File_21,0.0078678901198,1
10,Saturday,17,work_flow_4,File_26,0.200639579903,2
2,Monday,5,work_flow_3,File_20,0.0,0
8,Tuesday,21,work_flow_3,File_19,0.00166958470351,1
12,Wednesday,5,work_flow_0,File_1,0.0740808008775,1
12,Thursday,5,work_flow_4,File_24,0.0674170694015,1
14,Monday,5,work_flow_2,File_13,0.0,0
14,Saturday,21,work_flow_0,File_2,0.0656858824753,1
5,Wednesday,17,work_flow_3,File_20,0.0,0
5,Friday,5,work_flow_4,File_26,0.0699830092495,2
8,Tuesday,9,work_flow_4,File_29,0.0962939267716,2
7,Tuesday,21,work_flow_0,File_3,0.299941737832,3
15,Thursday,1,work_flow_4,File_24,0.0694012716122,1
12,Friday,9,work_flow_2,File_12,0.0,0
11,Wednesday,9,work_flow_2,File_16,0.0,0
11,Friday,13,work_flow_0,File_2,0.159531496007,3
11,Tuesday,17,work_flow_2,File_12,0.0,0
11,Monday,17,work_flow_3,File_22,0.0,0
6,Monday,13,work_flow_3,File_18,0.0,0
14,Saturday,9,work_flow_2,File_13,0.0,0
2,Monday,21,work_flow_3,File_19,0.0,0
9,Saturday,5,work_flow_4,File_26,0.199129890454,2
8,Thursday,13,work_flow_2,File_16,0.0568205198438,1
15,Friday,5,work_flow_0,File_2,0.0777574007033,2
7,Saturday,21,work_flow_2,File_12,0.0,0
12,Wednesday,5,work_flow_0,File_0,0.0625629277902,1
6,Thursday,1,work_flow_0,File_2,0.0717758957801,1
11,Wednesday,21,work_flow_3,File_18,0.0,0
13,Thursday,17,work_flow_4,File_26,0.0740798870965,1
5,Sunday,21,work_flow_4,File_26,0.15134184564,1
12,Monday,13,work_flow_1,File_9,1.0003132595,4
10,Friday,17,work_flow_1,File_7,0.0,0
8,Thursday,5,work_flow_1,File_9,0.0,0
13,Friday,21,work_flow_0,File_4,0.137026815319,3
6,Saturday,1,work_flow_0,File_4,0.0559550206668,1
2,Sunday,9,work_flow_3,File_23,0.0,0
12,Sunday,21,work_flow_3,File_19,0.0,0
6,Monday,9,work_flow_3,File_18,0.00292016817382,1
8,Sunday,9,work_flow_1,File_7,0.0,0
8,Saturday,5,work_flow_0,File_5,0.0183172687427,1
5,Sunday,9,work_flow_2,File_16,0.0,0
6,Friday,9,work_flow_3,File_22,0.0154823971712,1
7,Wednesday,9,work_flow_1,File_8,0.0,0
1,Saturday,17,work_flow_4,File_27,0.199026560172,2
9,Thursday,9,work_flow_4,File_29,0.117562864676,1
13,Friday,9,work_flow_2,File_17,0.0,0
5,Wednesday,21,work_flow_0,File_4,0.140413378421,1
5,Tuesday,21,work_flow_0,File_2,0.29963069461,3
15,Sunday,13,work_flow_3,File_22,0.0,0
9,Friday,9,work_flow_4,File_29,0.119166237179,3
6,Thursday,21,work_flow_3,File_20,0.0,0
4,Thursday,13,work_flow_2,File_13,0.0,0
7,Saturday,17,work_flow_4,File_28,0.199998068651,2
15,Sunday,9,work_flow_4,File_24,0.475044703782,2
7,Friday,17,work_flow_4,File_27,0.0767895384471,2
12,Tuesday,9,work_flow_2,File_17,0.00223705892634,1
9,Wednesday,13,work_flow_4,File_25,0.0945373661572,1
5,Tuesday,13,work_flow_4,File_29,0.0970361594054,3
4,Friday,17,work_flow_3,File_19,0.0196966122993,1
9,Saturday,1,work_flow_2,File_16,0.165698835142,2
14,Friday,17,work_flow_0,File_3,0.159762990823,3
15,Saturday,17,work_flow_2,File_12,0.0,0
8,Sunday,13,work_flow_1,File_10,0.0,0
13,Saturday,17,work_flow_1,File_8,0.0,0
15,Thursday,1,work_flow_1,File_7,0.0,0
11,Saturday,21,work_flow_4,File_26,0.167694901666,1
8,Tuesday,5,work_flow_3,File_22,0.0,0
3,Sunday,5,work_flow_1,File_9,0.0,0
6,Saturday,21,work_flow_4,File_26,0.200103102779,2
15,Friday,17,work_flow_3,File_23,0.0184847297655,1
2,Thursday,13,work_flow_1,File_7,0.0265743196598,1
11,Sunday,5,work_flow_1,File_7,0.0,0
5,Saturday,1,work_flow_4,File_28,0.0958548634513,1
14,Sunday,21,work_flow_2,File_15,0.00263409661345,1
4,Monday,9,work_flow_4,File_27,0.117741240946,1
5,Saturday,17,work_flow_4,File_24,0.198689582363,2
11,Thursday,5,work_flow_0,File_0,0.0632316817743,1
12,Sunday,17,work_flow_2,File_15,0.0,0
8,Tuesday,13,work_flow_0,File_5,0.158463705226,4
13,Tuesday,9,work_flow_1,File_11,0.0,0
1,Monday,21,work_flow_3,File_19,0.0,0
10,Saturday,21,work_flow_4,File_28,0.183105014787,1
15,Monday,5,work_flow_0,File_3,0.0696444466591,1
4,Thursday,21,work_flow_0,File_4,0.140781532052,2
14,Thursday,17,work_flow_3,File_19,0.019102444455,1
1,Monday,5,work_flow_0,File_5,0.0696639863588,1
